0,0,3,966,vehicle.mercedes-benz.coupe,3,-21.965,-127.969,1.164,4.8755,0.001,0.0,-0.249,0.896,0.05,14139.3,0
0,0,2,964,vehicle.chevrolet.impala,4,-31.328,-127.423,0.979,4.6093,-0.0,-0.0,-1.328,4.779,0.05,14139.3,0
0,0,1,956,vehicle.tesla.model3,2,-10.83,-125.29,3.522,0.0,0.0,0.0,-3.424,12.325,0.05,14139.3,0
0,0,3,966,vehicle.mercedes-benz.coupe,3,-21.78,-128.0,1.04,5.1681,-0.0,-0.0,-0.097,0.347,0.1,14139.36,0
0,0,1,956,vehicle.tesla.model3,2,-10.83,-125.29,3.335,0.0,0.0,0.0,-3.912,14.083,0.1,14139.36,0
0,0,3,966,vehicle.mercedes-benz.coupe,3,-21.667,-128.055,0.72,1.7601,-0.0,-0.0,0.018,0.064,0.15,14139.42,0
0,0,1,956,vehicle.tesla.model3,2,-10.83,-125.29,1.698,2.6247,0.0,0.0,-6.835,24.608,0.15,14139.42,0
0,0,3,966,vehicle.mercedes-benz.coupe,3,-21.688,-128.051,0.883,1.4787,-0.0,-0.0,0.003,0.01,0.2,14139.48,0
0,0,1,956,vehicle.tesla.model3,2,-10.831,-125.289,-0.063,4.2164,0.001,0.032,0.25,0.908,0.2,14139.48,0
0,0,3,966,vehicle.mercedes-benz.coupe,3,-21.712,-128.053,0.91,4.9015,-0.0,-0.0,0.0,0.001,0.25,14139.54,0
0,0,4,965,vehicle.tesla.model3,2,-16.107,-127.597,0.638,4.9539,0.0,-0.0,0.001,0.004,0.25,14139.54,0
0,0,2,964,vehicle.chevrolet.impala,4,-31.367,-127.412,0.862,4.7388,0.0,-0.0,-0.002,0.007,0.25,14139.54,0
0,0,1,956,vehicle.tesla.model3,2,-10.83,-125.288,-0.009,4.8977,-0.0,-0.005,0.077,0.279,0.25,14139.54,0
0,0,3,966,vehicle.mercedes-benz.coupe,3,-21.706,-128.055,0.908,4.8206,-0.0,-0.0,0.0,0.0,0.3,14139.6,0
0,0,4,965,vehicle.tesla.model3,2,-16.105,-127.598,0.641,4.6315,0.0,0.0,0.0,0.0,0.3,14139.6,0
0,0,2,964,vehicle.chevrolet.impala,4,-31.349,-127.413,0.854,4.7087,-0.0,-0.0,-0.0,0.001,0.3,14139.6,0
